"";"col_100";"col_101";"row_name";"value_100";"value_101"
"935";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";233;3.75e-06;0.028948216
"936";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";234;3.75e-06;0.028939977
"937";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";235;3.75e-06;0.028939385
"938";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";288;0.142798307;0.157078138
"939";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";289;0.142798307;0.156954121
"940";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";290;0.142798307;0.156912538
"941";"CFExpenseTotal_t0_61";"CFExpenseTotal_t0_61";291;0.142798307;0.156875555
"942";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";121;2.74e-06;3.32e-06
"943";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";122;2.74e-06;3.3e-06
"944";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";195;2.06e-06;1.04e-06
"945";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";196;2.06e-06;1.03e-06
"946";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";197;2.06e-06;1.03e-06
"947";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";198;2.06e-06;1.03e-06
"948";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";199;2.06e-06;1.03e-06
"949";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";200;2.06e-06;1.03e-06
"950";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";233;1.87e-06;0.016297622
"951";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";234;1.87e-06;0.016293029
"952";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";235;1.87e-06;0.016292699
"953";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";288;0.09525688;0.104782568
"954";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";289;0.09525688;0.104700657
"955";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";290;0.09525688;0.104673193
"956";"CFExpenseTotal_t0_62";"CFExpenseTotal_t0_62";291;0.09525688;0.104648767
"957";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";121;1.37e-06;1.66e-06
"958";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";122;1.37e-06;1.65e-06
"959";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";195;1.03e-06;4.78e-07
"960";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";196;1.03e-06;4.77e-07
"961";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";197;1.03e-06;4.77e-07
"962";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";198;1.03e-06;4.77e-07
"963";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";199;1.03e-06;4.77e-07
"964";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";200;1.03e-06;4.77e-07
"965";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";233;9.36e-07;0.008831014
"966";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";234;9.36e-07;0.00882855
"967";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";235;9.36e-07;0.008828373
"968";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";288;0.060915208;0.067006728
"969";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";289;0.060915208;0.066954866
"970";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";290;0.060915208;0.066937476
"971";"CFExpenseTotal_t0_63";"CFExpenseTotal_t0_63";291;0.060915208;0.066922011
"972";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";121;6.85e-07;8.29e-07
"973";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";122;6.85e-07;8.26e-07
"974";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";195;5.15e-07;2.2e-07
"975";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";196;5.15e-07;2.2e-07
"976";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";197;5.15e-07;2.2e-07
"977";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";198;5.15e-07;2.2e-07
"978";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";199;5.15e-07;2.2e-07
"979";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";200;5.15e-07;2.2e-07
"980";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";233;4.68e-07;0.004626241
"981";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";234;4.68e-07;0.004624963
"982";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";235;4.68e-07;0.004624871
"983";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";288;0.03731942;0.041051362
"984";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";289;0.03731942;0.041019902
"985";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";290;0.03731942;0.041009354
"986";"CFExpenseTotal_t0_64";"CFExpenseTotal_t0_64";291;0.03731942;0.040999973
"987";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";121;3.43e-07;4.15e-07
"988";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";122;3.43e-07;4.13e-07
"989";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";195;2.57e-07;1.02e-07
"990";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";196;2.57e-07;1.01e-07
"991";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";197;2.57e-07;1.01e-07
"992";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";198;2.57e-07;1.01e-07
"993";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";199;2.57e-07;1.01e-07
"994";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";200;2.57e-07;1.01e-07
"995";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";233;2.34e-07;0.002348497
"996";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";234;2.34e-07;0.002347855
"997";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";235;2.34e-07;0.002347809
"998";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";288;0.021918492;0.024110341
"999";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";289;0.021918492;0.024092047
"1000";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";290;0.021918492;0.024085913
"1001";"CFExpenseTotal_t0_65";"CFExpenseTotal_t0_65";291;0.021918492;0.024080458
"1002";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";121;1.71e-07;2.07e-07
"1003";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";122;1.71e-07;2.06e-07
"1004";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";195;1.29e-07;4.69e-08
"1005";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";196;1.29e-07;4.68e-08
"1006";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";197;1.29e-07;4.68e-08
"1007";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";198;1.29e-07;4.68e-08
"1008";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";199;1.29e-07;4.68e-08
"1009";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";200;1.29e-07;4.68e-08
"1010";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";233;1.17e-07;0.001174069
"1011";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";234;1.17e-07;0.001173751
"1012";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";235;1.17e-07;0.001173728
"1013";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";288;0.01234434;0.013578774
"1014";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";289;0.01234434;0.013568573
"1015";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";290;0.01234434;0.013565152
"1016";"CFExpenseTotal_t0_66";"CFExpenseTotal_t0_66";291;0.01234434;0.01356211
"1017";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";121;8.56e-08;1.04e-07
"1018";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";122;8.56e-08;1.03e-07
"1019";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";195;6.43e-08;2.16e-08
"1020";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";196;6.43e-08;2.16e-08
"1021";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";197;6.43e-08;2.16e-08
"1022";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";198;6.43e-08;2.16e-08
"1023";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";199;6.43e-08;2.16e-08
"1024";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";200;6.43e-08;2.16e-08
"1025";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";233;5.85e-08;0.000586945
"1026";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";234;5.85e-08;0.000586788
"1027";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";235;5.85e-08;0.000586776
"1028";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";288;0.006689239;0.007358163
"1029";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";289;0.006689239;0.007352689
"1030";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";290;0.006689239;0.007350854
"1031";"CFExpenseTotal_t0_67";"CFExpenseTotal_t0_67";291;0.006689239;0.007349222
"1032";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";195;3e-08;9.97e-09
"1033";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";196;3e-08;9.96e-09
"1034";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";197;3e-08;9.96e-09
"1035";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";198;3e-08;9.96e-09
"1036";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";199;3e-08;9.96e-09
"1037";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";200;3e-08;9.96e-09
"1038";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";233;2.72e-08;0.000293428
"1039";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";234;2.72e-08;0.00029335
"1040";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";235;2.72e-08;0.000293344
"1041";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";288;0.003504212;0.003854634
"1042";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";289;0.003504212;0.003851795
"1043";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";290;0.003504212;0.003850843
"1044";"CFExpenseTotal_t0_68";"CFExpenseTotal_t0_68";291;0.003504212;0.003849996
"1045";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";233;1.1e-08;0.000146691
"1046";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";234;1.1e-08;0.000146653
"1047";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";235;1.1e-08;0.00014665
"1048";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";288;0.001778887;0.001956776
"1049";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";289;0.001778887;0.001955349
"1050";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";290;0.001778887;0.00195487
"1051";"CFExpenseTotal_t0_69";"CFExpenseTotal_t0_69";291;0.001778887;0.001954445
"1052";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";233;4.09e-09;7.33e-05
"1053";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";234;4.09e-09;7.33e-05
"1054";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";235;4.09e-09;7.33e-05
"1055";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";288;0.0008893;0.00097823
"1056";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";289;0.0008893;0.000977523
"1057";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";290;0.0008893;0.000977287
"1058";"CFExpenseTotal_t0_70";"CFExpenseTotal_t0_70";291;0.0008893;0.000977076
"1059";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";233;1.52e-09;3.67e-05
"1060";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";234;1.52e-09;3.67e-05
"1061";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";235;1.52e-09;3.67e-05
"1062";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";288;0.000444578;0.000489036
"1063";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";289;0.000444578;0.000488686
"1064";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";290;0.000444578;0.000488569
"1065";"CFExpenseTotal_t0_71";"CFExpenseTotal_t0_71";291;0.000444578;0.000488465
"1066";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";233;5.64e-10;1.83e-05
"1067";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";234;5.64e-10;1.83e-05
"1068";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";235;5.64e-10;1.83e-05
"1069";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";288;0.000222253;0.000244478
"1070";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";289;0.000222253;0.000244305
"1071";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";290;0.000222253;0.000244247
"1072";"CFExpenseTotal_t0_72";"CFExpenseTotal_t0_72";291;0.000222253;0.000244196
"1073";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";233;2.1e-10;9.16e-06
"1074";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";234;2.1e-10;9.16e-06
"1075";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";235;2.1e-10;9.16e-06
"1076";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";288;0.000111109;0.000122219
"1077";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";289;0.000111109;0.000122134
"1078";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";290;0.000111109;0.000122105
"1079";"CFExpenseTotal_t0_73";"CFExpenseTotal_t0_73";291;0.000111109;0.00012208
"1080";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";233;7.79e-11;4.58e-06
"1081";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";234;7.79e-11;4.58e-06
"1082";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";235;7.79e-11;4.58e-06
"1083";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";288;5.55e-05;6.11e-05
"1084";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";289;5.55e-05;6.11e-05
"1085";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";290;5.55e-05;6.1e-05
"1086";"CFExpenseTotal_t0_74";"CFExpenseTotal_t0_74";291;5.55e-05;6.1e-05
"1087";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";233;2.89e-11;2.29e-06
"1088";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";234;2.89e-11;2.29e-06
"1089";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";235;2.89e-11;2.29e-06
"1090";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";288;2.78e-05;3.05e-05
"1091";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";289;2.78e-05;3.05e-05
"1092";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";290;2.78e-05;3.05e-05
"1093";"CFExpenseTotal_t0_75";"CFExpenseTotal_t0_75";291;2.78e-05;3.05e-05
"1094";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";233;1.08e-11;1.14e-06
"1095";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";234;1.08e-11;1.14e-06
"1096";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";235;1.08e-11;1.14e-06
"1097";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";288;1.39e-05;1.53e-05
"1098";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";289;1.39e-05;1.53e-05
"1099";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";290;1.39e-05;1.53e-05
"1100";"CFExpenseTotal_t0_76";"CFExpenseTotal_t0_76";291;1.39e-05;1.53e-05
"1101";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";233;1.33e-12;5.72e-07
"1102";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";234;1.33e-12;5.72e-07
"1103";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";235;1.33e-12;5.72e-07
"1104";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";288;6.94e-06;7.63e-06
"1105";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";289;6.94e-06;7.63e-06
"1106";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";290;6.94e-06;7.63e-06
"1107";"CFExpenseTotal_t0_77";"CFExpenseTotal_t0_77";291;6.94e-06;7.63e-06
"1108";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";233;9.15e-13;2.86e-07
"1109";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";234;9.15e-13;2.86e-07
"1110";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";235;9.15e-13;2.86e-07
"1111";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";288;3.47e-06;3.82e-06
"1112";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";289;3.47e-06;3.81e-06
"1113";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";290;3.47e-06;3.81e-06
"1114";"CFExpenseTotal_t0_78";"CFExpenseTotal_t0_78";291;3.47e-06;3.81e-06
"1115";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";233;3.4e-13;1.43e-07
"1116";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";234;3.4e-13;1.43e-07
"1117";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";235;3.4e-13;1.43e-07
"1118";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";288;1.73e-06;1.91e-06
"1119";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";289;1.73e-06;1.91e-06
"1120";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";290;1.73e-06;1.91e-06
"1121";"CFExpenseTotal_t0_79";"CFExpenseTotal_t0_79";291;1.73e-06;1.91e-06
"1122";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";233;6.32e-14;7.15e-08
"1123";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";234;6.32e-14;7.15e-08
"1124";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";235;6.32e-14;7.15e-08
"1125";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";288;8.67e-07;9.54e-07
"1126";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";289;8.67e-07;9.53e-07
"1127";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";290;8.67e-07;9.53e-07
"1128";"CFExpenseTotal_t0_80";"CFExpenseTotal_t0_80";291;8.67e-07;9.53e-07
"1129";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";233;0;3.08e-08
"1130";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";234;0;3.08e-08
"1131";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";235;0;3.08e-08
"1132";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";288;4.33e-07;4.77e-07
"1133";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";289;4.33e-07;4.76e-07
"1134";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";290;4.33e-07;4.76e-07
"1135";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";291;4.33e-07;4.76e-07
"1136";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";288;2.17e-07;2.38e-07
"1137";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";289;2.17e-07;2.38e-07
"1138";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";290;2.17e-07;2.38e-07
"1139";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";291;2.17e-07;2.38e-07
"1140";"CFSurrenderExpense_t0_0";"CFSurrenderExpense_t0_0";343;0.21161623;0.1956
"1141";"CFSurrenderExpense_t0_1";"CFSurrenderExpense_t0_1";343;0.220203938;0.2033
"1142";"CFSurrenderExpense_t0_2";"CFSurrenderExpense_t0_2";343;0.233026975;0.215
"1143";"CFSurrenderExpense_t0_3";"CFSurrenderExpense_t0_3";343;0.24789306;0.2285
"1144";"CFSurrenderExpense_t0_4";"CFSurrenderExpense_t0_4";343;0.262964254;0.2422
"1145";"CFSurrenderExpense_t0_5";"CFSurrenderExpense_t0_5";343;0.276739058;0.2546
"1146";"CFSurrenderExpense_t0_6";"CFSurrenderExpense_t0_6";343;0.288033525;0.2648
"1147";"CFSurrenderExpense_t0_7";"CFSurrenderExpense_t0_7";343;0.295963328;0.2718
"1148";"CFSurrenderExpense_t0_8";"CFSurrenderExpense_t0_8";343;0.299925843;0.2752
"1149";"CFSurrenderExpense_t0_9";"CFSurrenderExpense_t0_9";343;0.299578108;0.2746
"1150";"CFSurrenderExpense_t0_10";"CFSurrenderExpense_t0_10";343;0.294815153;0.2699
"1151";"CFSurrenderExpense_t0_11";"CFSurrenderExpense_t0_11";343;0.285750146;0.2613
"1152";"CFSurrenderExpense_t0_12";"CFSurrenderExpense_t0_12";343;0.272690216;0.2491
"1153";"CFSurrenderExpense_t0_13";"CFSurrenderExpense_t0_13";343;0.256112726;0.2337
"1154";"CFSurrenderExpense_t0_14";"CFSurrenderExpense_t0_14";343;0.236644024;0.2156
"1155";"CFSurrenderExpense_t0_15";"CFSurrenderExpense_t0_15";343;0.215035627;0.1957
"1156";"CFSurrenderExpense_t0_16";"CFSurrenderExpense_t0_16";343;0.192143979;0.1746
"1157";"CFSurrenderExpense_t0_17";"CFSurrenderExpense_t0_17";343;0.168911684;0.1533
"1158";"CFSurrenderExpense_t0_18";"CFSurrenderExpense_t0_18";343;0.14634521;0.1326
"1159";"CFSurrenderExpense_t0_19";"CFSurrenderExpense_t0_19";343;0.125493101;0.1136
"1160";"CFSurrenderExpense_t0_20";"CFSurrenderExpense_t0_20";343;0.107423187;0.0971
"1161";"CFSurrenderExpense_t0_21";"CFSurrenderExpense_t0_21";343;0.093198139;0.0841
"1162";"CFSurrenderExpense_t0_22";"CFSurrenderExpense_t0_22";343;0.08385182;0.0755
"1163";"CFSurrenderExpense_t0_23";"CFSurrenderExpense_t0_23";343;0.080366144;0.0723
"1164";"CFSurrenderExpense_t0_24";"CFSurrenderExpense_t0_24";343;0.083646246;0.0751
"1165";"CFSurrenderExpense_t0_25";"CFSurrenderExpense_t0_25";343;0.094494998;0.0847
"1166";"CFSurrenderExpense_t0_26";"CFSurrenderExpense_t0_26";343;0.113586985;0.1016
"1167";"CFSurrenderExpense_t0_27";"CFSurrenderExpense_t0_27";343;0.141441722;0.1263
"1168";"CFSurrenderExpense_t0_28";"CFSurrenderExpense_t0_28";343;0.167440303;0.1493
"1169";"CFSurrenderExpense_t0_29";"CFSurrenderExpense_t0_29";343;0.173511596;0.1544
"1170";"CFSurrenderExpense_t0_30";"CFSurrenderExpense_t0_30";343;0.165620761;0.1471
"1171";"CFSurrenderExpense_t0_31";"CFSurrenderExpense_t0_31";343;0.157749249;0.1399
"1172";"CFSurrenderExpense_t0_32";"CFSurrenderExpense_t0_32";343;0.1499069;0.1327
"1173";"CFSurrenderExpense_t0_33";"CFSurrenderExpense_t0_33";343;0.048354799;0.0427
